CANCER_CrudePrev,ARTHRITIS_CrudePrev,STROKE_CrudePrev,CASTHMA_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,KIDNEY_CrudePrev,BPMED_CrudePrev,CSMOKING_CrudePrev,BPHIGH_CrudePrev,OBESITY_CrudePrev,HIGHCHOL_CrudePrev,male_over_65_pct,female_over_65_pct,stateabbr,risk_score_both_pc,risk_score_pc_1,risk_score_pc_2,risk_score_all,total_population,rank_in_country,risk_score
0.05215877409784242,0.20130818264911207,0.0330359603122917,0.09418060133828712,0.06380827291089876,0.052316579210219094,0.10291701032849752,0.030731898992445016,0.75856637375777,0.18702590025872923,0.3261255004950651,0.33001732401233813,0.29491213375313546,0.10886343379495615,0.13694245913468733,GA,32.98988790404117,40.024365134192266,29.116084673842757,42.100516460047764,2160195,19,32.98988790404117
0.050748430651495494,0.17239527875266256,0.024017717153865088,0.08759511514475588,0.03573740759584977,0.037148288583773156,0.09402428670732232,0.02789679651539131,0.7304505473507369,0.1326512003470242,0.2935059771399419,0.23481682313208047,0.3148794120980223,0.1496281531029974,0.18742725633629942,HI,33.45556522022534,22.167380427947585,76.05453209973095,27.72839395344121,987607,20,33.45556522022534
0.06209337117779939,0.22826662135581305,0.02998514528537653,0.09663143470979017,0.06366278606972357,0.05638602270534426,0.09456750831650845,0.028334042842305632,0.7325172557882108,0.20272853616701378,0.29776342039760134,0.3665220080191722,0.33179734806218475,0.11740450977427795,0.15034944143633092,IA,44.129522682730475,45.034671671658714,53.50618195374586,48.288026805706274,760110,35,44.129522682730475
0.05998306326219381,0.20886719999005599,0.02519314599255634,0.09408921046947094,0.04837237678827442,0.04803208384922708,0.07408630026111919,0.026375434558243007,0.6592426361950108,0.146181391382601,0.26992828109561756,0.29408271579042355,0.2882237998116723,0.11767979812052787,0.1440171714053039,ID,27.48229622320939,21.51632637324386,57.80241385197894,22.800746911918157,956502,10,27.48229622320939
0.053017884208380835,0.21043765029755296,0.031042534786322774,0.09353565054699531,0.06368710507012904,0.052612753991825564,0.10583283635504566,0.030413030107765356,0.6991209601649139,0.18235888498014535,0.30797440376974994,0.33032981971003994,0.29574445825971457,0.10895648546529853,0.13675450484285853,IL,31.196512110484697,36.6355319329752,31.75265549235998,36.99152802282102,5253778,14,31.196512110484697
0.060299982833016005,0.26032036824891536,0.03853219586486312,0.11083418143144316,0.08808556397146962,0.0687835568241222,0.12635990479043763,0.03386615517116233,0.7371219859951431,0.2345304847105886,0.3567262302000368,0.3670581287337295,0.3315292233701987,0.11111512809497974,0.14251307227974044,IN,55.08598914384601,66.37036515149714,35.79214951313003,63.283865593025304,2080904,45,55.08598914384601
0.05754790462552298,0.21830617362387877,0.028287642018977537,0.09409238848557114,0.06175734612078774,0.05424918244996382,0.10512955344407418,0.028216780610523327,0.7372003644237306,0.1980204917547566,0.3278864255069662,0.35193124255352437,0.33390337426490685,0.11918541099737029,0.1473967243211889,KS,41.26673892087039,43.72645703785486,47.29053968294738,48.58278502975676,1188084,29,41.26673892087039
0.060123199703635215,0.2643385495190762,0.03214961863047313,0.10527244961429222,0.08825958816460705,0.06539533610323339,0.10893739222281948,0.030503774691140923,0.78104910107423,0.22518450130941167,0.3797757605667213,0.34357697332906456,0.3409416739070291,0.12602249042048685,0.16185313441827726,KY,59.40272674314417,63.62252221328273,57.162473364567866,66.56862777589144,1052122,48,59.40272674314417
0.0552421990863583,0.23961310213332893,0.03690655223557617,0.09534388382070451,0.07476065527216501,0.061947602139360784,0.12236843770823584,0.03341676656747249,0.7639178917041517,0.22438113893033032,0.396403400798034,0.3687862870959834,0.3403951459734734,0.12426055319680501,0.15414839957614387,LA,53.05404138568797,62.13158485054279,39.793923061041895,65.02413857542348,1242929,43,53.05404138568797
0.056801983849417766,0.2190714667511545,0.030155637887561572,0.11210145612851015,0.06509156398736682,0.05401664371814423,0.09827608548514584,0.02930147805087262,0.7087047288918945,0.17833761721371064,0.27742039924053774,0.28081228558102006,0.30582837415353975,0.1068555790595452,0.13942985631882215,MA,34.487690827990036,36.999853194366956,41.79505524655002,34.14468076603757,1962606,22,34.487690827990036
0.05504648583810682,0.2506387742750135,0.043817795747987796,0.11514817740433814,0.07492844989301133,0.05982467049330213,0.13156555281931795,0.036151557453577635,0.7560419091074757,0.2249064461624114,0.37091271510288315,0.39712981446198564,0.3081486227112001,0.1146443721052098,0.14658702309355529,MD,51.17414483453594,65.73369844081076,24.373493096557347,64.5642275860826,614700,41,51.17414483453594
0.06458475522722765,0.2201782517127556,0.02513517414606565,0.10302449190915938,0.05736318853842294,0.04942556649286951,0.07187565359421508,0.025989188857032924,0.6790843405691326,0.15311347728380223,0.2611268233208919,0.2329830451326661,0.3018680799418989,0.11838896292148025,0.15909389708906502,ME,35.465380683211144,25.607344350848088,74.00932407571557,24.157579302736064,67017,23,35.465380683211144
0.0582704173144235,0.28193526201030533,0.03887690587133222,0.1179555341600353,0.08417320117715722,0.06898246451904888,0.12494154618610553,0.035526089311470964,0.7565850589424493,0.2320757287865948,0.38077984519436997,0.37903641560407797,0.33760069881095617,0.1240774041951548,0.15769247327154634,MI,62.00961258149456,72.45209880177089,43.40849963720908,71.24887371552596,2280921,49,62.00961258149456
0.051250430000613106,0.16220029757423032,0.02419485684105361,0.08088755842871972,0.04214838576395394,0.043326817937311676,0.0720354724004914,0.025385218790791225,0.7132154843098298,0.16700724947958231,0.23607226927298663,0.2786775602151269,0.26540279891603735,0.10661242932165386,0.13124316453309942,MN,13.79084261895953,11.880935481877977,36.6633922225059,15.276865559980887,1190273,3,13.79084261895953
0.061172336209354916,0.24831504625542236,0.03645403294972735,0.09831036774671628,0.07944046375267957,0.06264335843228516,0.10858166697170006,0.03176437726649263,0.7421229953053436,0.22256919152904547,0.31500995661558673,0.34163806082581394,0.3271265262654087,0.119594187548568,0.1514919382783703,MO,51.417812222972024,55.96583914937619,50.01219626502304,54.55645765934227,1799568,42,51.417812222972024
0.05579202941309449,0.2532581690023378,0.04824386966240741,0.11203197849355148,0.075584527783128,0.06908540976745911,0.1487361060558037,0.037819518874826305,0.7729297692205134,0.23998107529711796,0.42387256804091183,0.38633315466424284,0.3476983062500798,0.1113913303683508,0.13441314359397769,MS,57.32913527591759,76.83481525084936,16.670651145242232,74.02731300472034,287794,47,57.32913527591759
0.06474286095695617,0.21191218775507312,0.026247985197630247,0.09399474318112928,0.056285433560276696,0.05002050637910237,0.06952037865443257,0.02660953792729108,0.7057963686160258,0.1798936234324237,0.246452617045584,0.2514129807983767,0.28740071885588786,0.14062314522043545,0.16244898480677059,MT,39.366561224367466,27.469637101153193,82.27730891733745,27.759970136597705,229204,27,39.366561224367466
0.05538193579468285,0.20902718024827818,0.031141102878449865,0.09785222087554785,0.06297007616661181,0.05038639059582001,0.09699968061140331,0.02886763695540651,0.7160918528391859,0.1728723781348524,0.31291573354661406,0.3194847445534139,0.31207854664353,0.1064674547383308,0.13416865217355975,NC,31.97124265186811,36.200126492864754,35.44122524777947,37.34270540304054,3707769,17,31.97124265186811
0.05674747621117713,0.19914485954899086,0.023261077984517615,0.0852777279626714,0.04688456188639901,0.04793729215873404,0.07393707096979613,0.024292006336432023,0.7068825572156539,0.18457425076609035,0.258933529120425,0.30244864868251925,0.31171690776543826,0.09411507206246324,0.12333625309524615,ND,20.872244631703975,21.062580348679848,36.92662384197631,25.32570184116867,143266,5,20.872244631703975
0.05884956300646988,0.21633407681580363,0.028112665430454892,0.08634172679183524,0.05410065632002689,0.05339305759428015,0.09346914144081038,0.02706938497778529,0.7403515377250162,0.17157353255031638,0.28497505111416793,0.32310765455516616,0.30900538833173885,0.11218822468163857,0.14025277034866557,NE,33.75706902673737,33.343230421207295,48.65405667791011,36.79788548878892,791840,21,33.75706902673737
0.06823285790188906,0.2557316794913975,0.028936997085783487,0.11065429902388897,0.07125050396700514,0.05791111636851685,0.09237753685493186,0.02795337620726928,0.7375132139392472,0.18313183145317927,0.288668564694175,0.3079244353468265,0.31098682933678023,0.1224900468364938,0.15716638022219795,NH,49.953019703862395,45.60892195920265,71.45437055324192,45.55142214336209,200263,39,49.953019703862395
0.04648385875539027,0.21012622916010426,0.03681362597389312,0.09939261533535229,0.06990999687817659,0.05909957566881482,0.14043566961422357,0.03442975433631912,0.7140863230253814,0.2073703718981574,0.3476216695863246,0.34387772295879027,0.31956868806343935,0.08821680487873636,0.12234232769859836,NJ,31.643616876016857,49.71462863118757,0,46.905759189117,1194982,16,31.643616876016857
0.06210666985979591,0.23626515517619687,0.027405512761435675,0.09855741585169513,0.05306471155103288,0.052465038835016554,0.08937316355565442,0.03039363552238082,0.6961367178816484,0.16867169677181898,0.26578337150748554,0.26081251484412626,0.30457604436931884,0.1357275287021105,0.16221143519989867,NM,42.01899040061951,34.22159673491589,73.95572545600099,32.804071462153786,1048787,30,42.01899040061951
0.058730679505205524,0.19816293643337685,0.03004230738894374,0.10043247420295909,0.07108901036515153,0.05761822996073286,0.10190642747494513,0.03025286827466159,0.6769375679678271,0.19817640085082383,0.30289380252461223,0.2703083216466767,0.3173193621571015,0.13840328868743632,0.1566928207606385,NV,43.507762992627335,40.68241837966548,62.496044799491436,37.50518586521249,1673712,32,43.507762992627335
0.0546577859068848,0.2030207780451213,0.03186072648014032,0.10011825515209027,0.05889334267473664,0.055766752924290154,0.11099933782656415,0.0310188519137074,0.7259362469118006,0.16917446567206756,0.29003991723483397,0.2593100528440429,0.31010248141579605,0.12137273457581277,0.1569484801646723,NY,38.113016501265214,38.25984712790926,50.674552153897004,35.36746804063162,9559091,25,38.113016501265214
0.054437754872755935,0.26081732548245606,0.03756396999272272,0.10822561849215359,0.08814410266198623,0.06663155411991356,0.12880981446853149,0.033689857911970364,0.7653001403116387,0.2594652015824818,0.36491296980392984,0.4001693671621174,0.3161349955050046,0.11161112566069809,0.14506305815430368,OH,53.205047389982006,67.748843623292,26.01997550178128,68.55162192557057,2728836,44,53.205047389982006
0.059817391547857264,0.24017739267036237,0.032433743282507727,0.10394889369160741,0.07675808419890817,0.06279597510855271,0.11053441423238133,0.031218224656390757,0.7411522580469035,0.20104461545694097,0.3552299757040876,0.35322045351344644,0.35291056221561573,0.11146286989479613,0.13670147318405987,OK,48.387235837792296,55.66611378278089,40.674114508021745,56.22170123468088,1944767,38,48.387235837792296
0.05893677957869508,0.21130742664351143,0.025566312863426886,0.10310805508577525,0.04988554811267073,0.04682705113251027,0.07744844447198007,0.025900682778560738,0.6603106618056778,0.1731232072530674,0.25788327103963876,0.2683930509021719,0.29408499889186607,0.12213610269624599,0.15667183422069586,OR,31.083703362114147,24.27672687931164,62.78866502078516,24.757546690144057,2082764,13,31.083703362114147
0.05498978918414493,0.25247966717303005,0.034676966173957324,0.10920051223909549,0.06968672026547525,0.061147526572075686,0.1131555362470357,0.03182421336120576,0.7544306825212218,0.23812289777161252,0.32813987839926184,0.3400661133940343,0.3099269839880371,0.11375078695024503,0.15252436649820347,PA,47.29964858844165,55.31764603274656,37.93524376124094,55.84198894954358,2336362,37,47.29964858844165
0.05809485158812822,0.2322674465402586,0.029530103767291295,0.12127357180576037,0.06909380286041834,0.05401740620769284,0.09795838647567372,0.028722887334121757,0.7442740757209392,0.1829411858537024,0.3174577975448262,0.3302549789731052,0.3020150839163445,0.120111837402386,0.15598094088327633,RI,43.84275623852223,45.43446909249075,51.534334830695705,47.20896658065539,413466,34,43.84275623852223
0.05351026817380685,0.21872594784569901,0.032804243798409086,0.10025319690001476,0.06090301269580355,0.05235474742131887,0.11236220981287018,0.02985517984858705,0.72752592631292,0.18605456190109482,0.34723088707249455,0.3411471065551935,0.30593551258927265,0.12062085139147224,0.1468486728357867,SC,38.57382938999066,43.58684777417842,38.670825321127,46.64396145852246,779738,26,38.57382938999066
0.06106645955085216,0.19413533273874584,0.025398889376008715,0.08500877312602516,0.04644788140535728,0.05220580539618213,0.08279971416791479,0.025715864769778773,0.7370167321868086,0.18880423387275086,0.2862088510988279,0.3257066633708546,0.27176631524289513,0.12435510199390842,0.1518787835777652,SD,32.92114653566544,28.00515624655493,59.43581558569069,33.87951646323051,275365,18,32.92114653566544
0.05392375965259123,0.23975783970857983,0.03226844269593502,0.10513596388920418,0.07724795881608569,0.05631877591348778,0.1113606565349366,0.030595448135098093,0.7578408199649279,0.22784112254506184,0.36144837522845324,0.3494322121104807,0.3237031427022259,0.10626526351703694,0.13634092266775286,TN,42.83872491137781,53.23226557368873,28.368839392899414,56.22704631661664,2203869,31,42.83872491137781
0.05125085261919903,0.1919373309823123,0.028847774146449207,0.08461302160255667,0.053126588631615866,0.05279011477639238,0.11401436682585832,0.0293689893568268,0.7017314474312015,0.1684110399146478,0.3104829479061862,0.33558070629922016,0.32317623164799286,0.09251679480037077,0.11698431182606775,TX,23.20530034801616,32.053662044472766,16.76624166484593,33.61484596908398,19106104,9,23.20530034801616
0.04918162760162106,0.16813805190881084,0.02110655903945908,0.09260124818192562,0.04063539554465483,0.03831136259670193,0.06731148168838054,0.02431752745477927,0.622749256790039,0.10830307950590892,0.22294867123012305,0.26941054066171094,0.27129255321998763,0.08718662381519499,0.10358882383183102,UT,0,0,20.900566533967833,0,1334536,1,0
0.05810040151956221,0.23492899890736565,0.030807409497846997,0.10173334073870705,0.06460376122299395,0.05226397137040846,0.10806375383450643,0.029136655540815046,0.7299006911797224,0.19486264726488176,0.3231937305858813,0.336566428839123,0.3151047807922695,0.11173358872078747,0.14329907786788948,VA,40.001450220681846,44.012060780716546,42.34785186330253,46.51222659214432,1993790,28,40.001450220681846
0.051475263620921016,0.18152514426106295,0.021892179204606822,0.11089799891259582,0.05068578387444827,0.04557703902361615,0.05945183211907025,0.023190300005834684,0.6184822993880784,0.15106651835601898,0.21344799854313817,0.24267680983383347,0.23630936977358327,0.0973684549807061,0.1341724178732145,VT,9.755704082724087,5.932439056943302,38.334738467884655,3.6749336234908796,42513,2,9.755704082724087
0.05841189956165286,0.20900873765453695,0.025891542515584696,0.09933278759379173,0.05174095601608593,0.04630298168266815,0.07960430012098411,0.027286462968509322,0.6556062054922414,0.14217634163609563,0.2602198172750798,0.2602860334304457,0.29159157143721415,0.11836488269967281,0.15030462412515766,WA,28.191778138011436,21.838787374278944,59.34728818295568,20.772323123378783,2953740,11,28.191778138011436
0.054490203870880355,0.22209660207240578,0.030643812293178696,0.1065031208859269,0.05556713378896943,0.051370858874093,0.08907263113409299,0.029901640420259546,0.717101093640095,0.20282409194914378,0.2964196881744567,0.34041729139851845,0.30262945719969464,0.10445596961663517,0.1312118761161869,WI,31.562862417025617,37.7681022179178,30.09496073089731,39.35491787276193,1456055,15,31.562862417025617
0.07357723903908467,0.3570070962122186,0.03935742309373717,0.11258277034226964,0.11225095164086937,0.08539139664357857,0.1501716491880777,0.035063399526325374,0.8014485178716984,0.22358851716880754,0.4391113961439087,0.3927758398230307,0.3884053516982207,0.157390669720308,0.2104580088233319,WV,100,100,100,100,68096,51,100
0.06378532449734764,0.22801965106128538,0.026571984039703164,0.09606039810980731,0.059840689553438756,0.0531174195294026,0.08309980977460504,0.026223137070704276,0.7112955444138004,0.18562351440130306,0.2948758703696884,0.29386136562364806,0.30298226771310777,0.13977930864645693,0.16890261950740038,WY,45.09900567554861,36.130674812390886,79.36813213266632,39.30701500845143,80583,36,45.09900567554861
