CANCER_CrudePrev,ARTHRITIS_CrudePrev,STROKE_CrudePrev,CASTHMA_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,KIDNEY_CrudePrev,BPMED_CrudePrev,CSMOKING_CrudePrev,BPHIGH_CrudePrev,OBESITY_CrudePrev,HIGHCHOL_CrudePrev,male_over_65_pct,female_over_65_pct,placename,stateabbr,risk_score_both_pc,risk_score_pc_1,risk_score_pc_2,risk_score_all,total_population,risk_score,rank_in_state
0.06181964642878714,0.19203275756193233,0.021432009278737386,0.0980138909962191,0.047434899874237935,0.04059336673958248,0.07419722247336029,0.027667248987113358,0.7022553015551282,0.1380517329226783,0.24378275217726053,0.25735673307193957,0.29552188813253355,0.11272658844347987,0.12916365186704318,Chandler,AZ,36.43729541842633,26.520350840749273,44.99588913268551,30.115488267565404,343187,36.43729541842633,9
0.052170014965395875,0.17397453311232378,0.01843484603679302,0.09953336043205216,0.04378864953924277,0.034236265575180704,0.06400938545846004,0.02444187762664872,0.6695702634893518,0.14688378972543029,0.22049298789275573,0.25810950427247265,0.27418293483919237,0.0827926552997021,0.09677806249659288,Gilbert,AZ,23.125230003247786,18.46678289334795,31.20775124965943,21.737509144285536,348703,23.125230003247786,11
0.053663437435928565,0.20346233515092899,0.027406980729282177,0.10668149559633136,0.062526226902186,0.04978789911233274,0.09408606835752903,0.033378424326995296,0.7089273205373948,0.18136210189659935,0.27080629463913736,0.3051833883718446,0.3062364352138412,0.10365124676022903,0.12493250468320499,Glendale,AZ,40.821927136079935,36.477639708739495,30.971307768018598,38.83252610045408,391445,40.821927136079935,7
0.06511338066728041,0.22035985538724795,0.028681586598038523,0.10587675228012657,0.06493458015120235,0.05562507174282746,0.09000161969411517,0.03455986084102898,0.7105623814875291,0.17200331878659914,0.27851124423767293,0.28647384107696383,0.3140716268379486,0.15568277626598276,0.18171875639303592,Mesa,AZ,54.464085949726915,41.677429340395484,52.86226999842361,44.89109566715665,582184,54.464085949726915,5
0.07261376880391854,0.23242108615849952,0.027903740622540796,0.10110877737642705,0.06049815076190008,0.05479653350153221,0.08650350635978285,0.032976077712064046,0.7370464254050172,0.1486649254851914,0.2848827944602938,0.2685379405180744,0.32539719738615996,0.18194781463240614,0.2056750190966187,Peoria,AZ,61.23309757482455,42.62318790432224,67.87802147332893,47.49631608140293,267018,61.23309757482455,3
0.05618295874430562,0.2016155198594403,0.027623047403319154,0.10581964532029693,0.06086231504401267,0.050388230138806805,0.09552422229567141,0.034182744737517326,0.6999325305540671,0.1816674221042079,0.27097046298104494,0.30959901708113013,0.3043299160137303,0.09782581554992835,0.11617753338007558,Phoenix,AZ,40.0274366161871,36.23167125270191,29.551914565851963,37.943092540913234,1842577,40.0274366161871,8
0.08962626649503194,0.25072641389810446,0.027506783990793402,0.09547551260022494,0.055145130874831354,0.05825533694844079,0.0852902720834543,0.033971139912544884,0.776381684535683,0.11522137568196895,0.29862084968050445,0.24767791011981855,0.3468210542115177,0.21708281595688086,0.23859956444727048,Scottsdale,AZ,74.32056603198647,46.885301698394834,90.72478821268697,52.79088695111637,320104,74.32056603198647,2
0.07969621337947012,0.2407428594373359,0.02970447542600579,0.10190028746330047,0.06367866779574942,0.057144062480375166,0.09323892311038645,0.03538881257263696,0.7408268271796301,0.15745313831277555,0.2984610393257302,0.2793053415480199,0.3381706503752385,0.24588966285205321,0.2534056598347565,Surprise,AZ,74.59778318564777,49.557127808968396,84.64729484223699,56.39638885488238,159206,74.59778318564777,1
0.05246253056813425,0.17623027006722047,0.020252586477150055,0.1022055030899161,0.04677928501170868,0.0388378884895755,0.06790011697206964,0.02693335385460713,0.6499382908650848,0.14589459017788353,0.22976928233069135,0.25617505343737645,0.2702378666475393,0.09271193951942956,0.1192011450802201,Tempe,AZ,26.604484156993724,21.044596916801545,33.609412419577986,23.394778505495136,280064,26.604484156993724,10
0.05865820139349232,0.22586446015828865,0.03014159480938953,0.1017560635507235,0.06435537529316186,0.056628209916018565,0.09743277123174438,0.0353492214357522,0.7143206599792784,0.19210198267285297,0.27773882313827003,0.2878467711875068,0.31731948583598335,0.13212099466272845,0.16178982500747355,Tucson,AZ,50.9023766880031,41.86243320373862,43.22625453236402,44.39790358904447,595056,50.9023766880031,6
0.06678808425336634,0.23103445945357393,0.03474015477006233,0.09929436497951315,0.0744351325791824,0.06666217226332441,0.11781359116212696,0.03660800027045345,0.7020001183932011,0.1688807881343512,0.3049084308612316,0.3649546589987107,0.33312311169110187,0.13809462785484974,0.1650700748051992,Yuma,AZ,58.319294267094776,48.988631815794264,44.2007259602402,51.32334192386703,115067,58.319294267094776,4
0.059888124489527836,0.18814683253663977,0.023983195972955635,0.08393977347546211,0.04244388589979398,0.043077040557732066,0.08213418437554382,0.026281799379524302,0.6960867705359031,0.11265159826560169,0.2529443901996559,0.20315261327743706,0.2867161533991865,0.13525915802309907,0.1647398072568605,Alameda,CA,39.171867750748916,24.75128717119942,56.52948044002173,28.25301106045201,78462,39.171867750748916,56
0.048792665048756685,0.15801397265692813,0.027198378232632586,0.07146438835436711,0.0389793866377764,0.04801548160526741,0.1151008444856477,0.0295325105067388,0.7182824787938498,0.11266887248728344,0.2601362150303991,0.17608088322939477,0.3368336866608196,0.14232351919670735,0.1927725250922247,Alhambra,CA,43.76372511836532,28.74865059555593,58.186322908619005,31.681732904447234,84974,43.76372511836532,30
0.05002913381037868,0.16128676225715918,0.025787192823302083,0.08190088927795316,0.04783933200685299,0.046675099057478193,0.09933814252880273,0.028351031885606323,0.6569216083658799,0.13368933974198932,0.26853655703572,0.21890718726019784,0.3265270948011684,0.10551905897436367,0.13857433244751016,Anaheim,CA,34.84365462082326,26.386818641299058,41.23416587243548,27.72264897768843,888371,34.84365462082326,69
0.05455504587155963,0.19622785114739438,0.02816232734756584,0.09837095888607182,0.05593829719159894,0.048655925138011265,0.09653295210631221,0.028813145539906108,0.6781431797482866,0.15380748822388926,0.26104914789386835,0.2753520045344691,0.28583917625944644,0.10603398011723011,0.12582185040079188,Antioch,CA,36.497255868339344,30.570249005351613,34.85670178036509,32.46643603161984,124938,36.497255868339344,65
0.0843188836104513,0.2870746623119747,0.042054033580581233,0.09668724732211578,0.07949031640023622,0.0778769520885993,0.12926076061320751,0.03848776009791922,0.743004637212746,0.15156031855414012,0.35528017346018254,0.30779290740241205,0.34486174399037306,0.18684889881208402,0.19503453069459786,Apple Valley,CA,77.92405108544823,59.78504244881019,67.21125138531008,61.19552300980442,102126,77.92405108544823,2
0.053659701854557595,0.20685979467211998,0.030743397286260635,0.09836749784283495,0.0628780626329571,0.05349566861872894,0.10243272416500725,0.031924871540813214,0.6689682932754574,0.1756854457396634,0.30052238470377407,0.2989343650889748,0.3091888046100624,0.09182250879898589,0.11299208113079676,Bakersfield,CA,39.271802038179,36.14204325653857,27.83514894212554,37.290571783767916,488781,39.271802038179,54
0.04291299370109076,0.15334870705477477,0.02565090649759955,0.08353468509754984,0.043543436887831286,0.046275682308547665,0.11205339133872999,0.03032645194234404,0.6502874721459556,0.13593785189406699,0.24552825096169334,0.2528641115873628,0.3135135104702084,0.10788160338979326,0.13813286921609963,Baldwin Park,CA,31.60255622865364,25.740516521568097,34.53612164951791,27.35153119896368,100377,31.60255622865364,85
0.046582627894881684,0.16646494594369834,0.026874504574301624,0.0928726126238724,0.04953421868879958,0.04556559802779269,0.09904497451932087,0.02920299252416015,0.6565717504804449,0.14726090942659645,0.2544859439512229,0.2595566176435298,0.30527809520877414,0.09484668891607868,0.12539049231900892,Bellflower,CA,31.410824948711625,26.852940896670063,31.215303322550074,28.165293456569422,77529,31.410824948711625,86
0.05858596212357012,0.16673637901741553,0.020462797505445333,0.08850966630998984,0.03569310826889306,0.035862056041617414,0.06357262119719342,0.023267010848287868,0.6369258792661693,0.09941226770306158,0.22109095414447122,0.20681127623637938,0.24518060849484993,0.12347782378783642,0.15044186813576904,Berkeley,CA,27.341755947000934,14.943749950331817,51.01304661978928,17.913472142295245,120926,27.341755947000934,103
0.054058392521355386,0.1715589532059443,0.028001351860772905,0.08128996342394072,0.049546161049916014,0.050415517546431844,0.1082212474355124,0.029758692352108203,0.6863785897668904,0.131999651670617,0.2829028022673557,0.20897614000377537,0.34343558987302,0.1103190276198523,0.153462412228008,Buena Park,CA,41.66057500349572,31.112332091090796,46.76633001631579,32.329800047044685,272987,41.66057500349572,37
0.06251637879034264,0.18321237566011891,0.024987575402621823,0.08694916447589271,0.04838218303373024,0.04757747556966824,0.08128048691167282,0.02696356561726211,0.6781396691571263,0.12371648356122987,0.2457026695278746,0.2199643045708933,0.3169824321223213,0.1230268377816086,0.17572944849687996,Burbank,CA,42.02447310246947,27.723973713838518,56.314872601776564,30.256826849853386,104275,42.02447310246947,33
0.0702337933076607,0.197549567422014,0.022609883273032642,0.08206994049225738,0.04184657071703734,0.04334007595923982,0.0719417183431639,0.024528226699136596,0.6597633447215614,0.10411182752432478,0.26271384773460393,0.20404455099973695,0.291345884229379,0.14113949021236133,0.14998992813223436,Carlsbad,CA,39.876649828039746,23.493336569801908,61.540476488461984,26.68352989752635,286113,39.876649828039746,49
0.05148455591820023,0.17899010843400276,0.03120661820674912,0.09055392284597219,0.04678862218595019,0.04961568934502426,0.11668858335518544,0.03201598870417927,0.7039825748483047,0.1286816905668757,0.28837420667802405,0.25170034067144814,0.32169850358113616,0.11612341475172572,0.18089202022413003,Carson,CA,44.115331293025996,34.3768067930697,44.78625858503589,36.84661769402934,139151,44.115331293025996,29
0.052151843463822005,0.17530856480272897,0.023397007982316923,0.10021475857266655,0.053386168856199206,0.043699914706344004,0.0697343551147515,0.025786587380244468,0.6192308020906759,0.15469910770145343,0.23393447579265983,0.25278698177690623,0.2683537691966859,0.11410585574558806,0.157319889343518,Chico,CA,31.153712712318338,23.132502760265034,40.00975745397187,25.623106792480648,105271,31.153712712318338,89
0.050590107697300865,0.1728845166583642,0.019609762607181322,0.07498124969009272,0.034437463543458294,0.03486461461087287,0.0843432496367067,0.022332472624036773,0.6638546937948125,0.10207701294425141,0.23498941156737696,0.22597561000345037,0.2747013567623972,0.09010262946731751,0.12718395616566852,Chino Hills,CA,24.266387155996757,15.533780021331461,41.59915104084812,19.605934727159653,129693,24.266387155996757,112
0.048899817428677786,0.1764276779928292,0.02200876801306641,0.08299470092039826,0.04197642993735679,0.03976364160071655,0.0893045933645051,0.024907079585868006,0.6329372717846621,0.1286282134128992,0.2397678726286357,0.2725195659079775,0.26755405641553537,0.09030971674100187,0.11129131329987417,Chino,CA,23.997216409486228,19.090426565298753,31.866649919107694,22.191225356031403,255894,23.997216409486228,114
0.052789362090531165,0.1784478334750692,0.0257176304245037,0.08343904599558975,0.044985184372643254,0.046285111691493686,0.10846069508488991,0.029962330696132862,0.6644320560776678,0.12668152346204373,0.27709893054614537,0.24473534900488467,0.29734621315527343,0.09946363546367776,0.13260225163804557,Chula Vista,CA,34.2675452012233,27.057913259402156,38.0458917533387,28.757652627201054,370708,34.2675452012233,71
0.0681468963275918,0.23151451965394285,0.02963750828363155,0.10680758617599607,0.06489133018400291,0.05486170674939872,0.09201177038122639,0.029149980966882368,0.6719807191293821,0.15638834789393252,0.30017120517659746,0.30340134157907184,0.3083708500590243,0.12625407766256852,0.1888923185938093,Citrus Heights,CA,51.53705278328579,39.741415928275444,50.25046577929938,43.43721256773671,101804,51.53705278328579,11
0.06062259116513489,0.19585783991050823,0.028135805893334757,0.0966732939149391,0.05717013486073049,0.05058750570953266,0.09062332461818264,0.028164160081570227,0.6667771283112984,0.1425529281339297,0.27449747206236863,0.26532744972894007,0.2992735044257828,0.10544893859735878,0.13646285940868275,Clovis,CA,39.40057074822608,31.14145629651298,40.876350954348105,32.68989122883026,136693,39.40057074822608,53
0.042095363109884966,0.1731048080417534,0.03516730728647952,0.10533304841439929,0.0568662032383268,0.05194204145675294,0.12292402031891665,0.03516823935304966,0.6576004670998095,0.1744120281780385,0.2889781207216811,0.3200602580373192,0.30447293340663767,0.06484025792629558,0.10647537626197759,Compton,CA,32.54191397308557,35.411046862675846,12.374225227845578,34.58269571756718,197512,32.54191397308557,82
0.06177250846677388,0.19766562021145492,0.025320185429527717,0.09037735850317821,0.050971342222110236,0.047307501043448524,0.0847083068708961,0.02679239927282337,0.676052703267793,0.1328776199079724,0.24633466995390252,0.24512197601108934,0.28975675708722715,0.1310923227473846,0.1627858627650789,Concord,CA,40.80688311137307,28.182437683208907,52.01623155640199,31.348785545944303,169409,40.80688311137307,43
0.058763129035167096,0.2136708923136017,0.028142363482508936,0.08599816508615984,0.054144175082206425,0.05157188684693377,0.10299565223012977,0.03016624448898725,0.6724962671580281,0.1396065010750756,0.29109654092534726,0.26842952123511093,0.31984029104819905,0.09751228604832737,0.11103021968275469,Corona,CA,39.547220218199634,32.60543052557848,37.53280810064201,33.94161659515932,268145,39.547220218199634,51
0.05709676145339652,0.1708314637542133,0.024248635480552047,0.08620438419220332,0.04932210950730009,0.04530096757725512,0.07902895856232012,0.025971375543351237,0.6488115985678446,0.12806991160581319,0.25543239122637684,0.2168566083664816,0.3222443229422977,0.10284472664980307,0.11748767159890432,Costa Mesa,CA,33.26595759416329,24.034245420319632,43.15353533263262,24.964512248343233,156161,33.26595759416329,77
0.05048661274938615,0.16460539891121945,0.023675238431636596,0.07150484279618874,0.03522816392282199,0.041795504824675436,0.10195007859551809,0.026130970654716288,0.7011794869044454,0.10356589563202216,0.27268410352672,0.1749301268247166,0.29581360816682817,0.14034828530925308,0.18858805270513462,Daly City,CA,38.38151532221878,23.319983573525953,58.133463130516624,27.84207358183966,114649,38.38151532221878,58
0.05042824319775186,0.16226024528802035,0.024792120704107294,0.08494943511833881,0.04390999511667154,0.04557317619304238,0.09641941442171524,0.028935498025449757,0.654456256956169,0.12429023869980249,0.2420311723767407,0.24906932415185684,0.3063551562452528,0.10294398345147646,0.1262383141277808,Downey,CA,31.38266262858027,24.232334649371847,37.80353720435624,25.55625249210019,112870,31.38266262858027,87
0.06123035169279989,0.21318322235496787,0.031470668913077045,0.09789809420201681,0.06875963317215666,0.056707594175995184,0.0986805967406477,0.03252854464234175,0.6746740439999175,0.1734141953482583,0.29985780415171615,0.26344992915750876,0.3091264226610802,0.11076410397182487,0.14493269654209143,El Cajon,CA,46.37464203862049,38.49873643562828,40.1238577538153,39.04286901371705,145717,46.37464203862049,22
0.04563858347948153,0.16868402699040833,0.03265511101589559,0.08432646196150395,0.05279215842682193,0.05747363873822591,0.13133620148662206,0.03553202860691191,0.6689135191774334,0.15327100128583382,0.2737643756980367,0.24534978004443816,0.3374974521223984,0.11600663477267098,0.14174659195116338,El Monte,CA,41.58308391187903,35.557814607538,35.267977651500985,34.837134732863674,141057,41.58308391187903,38
0.05548898159250788,0.19079452448968814,0.02432869324926677,0.09750256489417387,0.04620958141594843,0.041525395337680175,0.09355910062774216,0.025780846905322372,0.6635185694491742,0.1273391156408041,0.2800254022304389,0.2679415151808126,0.2916560158265237,0.0979094887586352,0.13383196261208902,Elk Grove,CA,33.499984274739944,26.42207335729155,37.68672314162914,29.90275144359063,200495,33.499984274739944,75
0.059328513370454104,0.18916294416225238,0.0264768015797846,0.0869846017778333,0.05281518418649301,0.04848481715516613,0.09300496144668029,0.029034611953612843,0.6626595489103498,0.135529724223204,0.27398070955291437,0.2401333039823402,0.29812793643686486,0.1167683856572293,0.14917477669119367,Escondido,CA,39.441019876406614,29.126421263007423,46.10199119310216,31.01530434616702,231020,39.441019876406614,52
0.05660732620241716,0.19823248580166955,0.02697030026703368,0.0959073054054691,0.05037739416164067,0.04688982804370567,0.09320425785668929,0.027727723859789447,0.6585350933443008,0.14667730381845065,0.28553323173212625,0.2716226294884909,0.29354974262145084,0.11219531373176142,0.13829742701162367,Fairfield,CA,37.54946837960868,29.870206845623127,39.34376725589755,32.880358439988356,177802,37.54946837960868,63
0.05991241283689124,0.18518991998115766,0.01998984472186958,0.09212625257229047,0.039837439082178676,0.03682106341550524,0.06980079807235323,0.02173030220639912,0.6324873481643838,0.11175178151488555,0.25121506544008787,0.2538037252943274,0.2748767239127383,0.11183803572506197,0.14383360054355332,Folsom,CA,29.946587321239942,19.216407725894673,46.85671708969246,23.839000893906032,76973,29.946587321239942,94
0.04175371954975904,0.17732659427346978,0.024962497647687827,0.09104995530449599,0.048419388037315436,0.04128027519921132,0.1034191035969571,0.02782937249930609,0.6245003046572632,0.15457415082021422,0.2550312360513839,0.32112205770189334,0.2667742456068604,0.06547868840651884,0.0870162230776524,Fontana,CA,20.997926437532694,22.77151775457935,14.792090586942749,25.00056177711797,370473,20.997926437532694,118
0.05101411515983588,0.15528910464800183,0.019046365725181185,0.0716898202321958,0.03133546255134182,0.034818044240217054,0.0759363031309936,0.02187524294274753,0.6706093182570704,0.09404029482696795,0.2228092639071712,0.16814269273848212,0.26750901800940474,0.10511447463015888,0.13705702189011704,Fremont,CA,24.19507243932573,12.482177211450587,49.171784994620765,15.631781990911934,233083,24.19507243932573,113
0.05262555601793551,0.1841777836374285,0.03222342260716354,0.1019470905184564,0.06128621408531291,0.05538915901874223,0.11248613628346421,0.0336561575723855,0.6534263979791902,0.1677949216769416,0.2873668119592347,0.3008545390210396,0.2986420210712496,0.10192385389804523,0.12731388726937526,Fresno,CA,39.17750420640157,35.97265886685136,28.022999051745884,36.03552319641685,612478,39.17750420640157,55
0.05146364664023983,0.15746703117915659,0.024441462573808168,0.08111623651667835,0.04510127091154014,0.045254287598049045,0.09272546107745842,0.027353487580570105,0.6485008935882602,0.12113410554773729,0.2594192312784722,0.21006663511198814,0.317500934890536,0.11232326141091772,0.14404233015574464,Fullerton,CA,33.775926513806276,23.847376926664065,44.94086033094883,25.33872852828552,233284,33.775926513806276,74
0.04795029391033747,0.16141382535816423,0.028663088267321283,0.07897164871743227,0.04942165093239371,0.050679340101570915,0.11784935349799512,0.030230895372157614,0.6810056141529296,0.14180045925230914,0.28319059099151767,0.20048240427728803,0.34574031635410135,0.11679037271861883,0.14045790929821697,Garden Grove,CA,39.66817733367091,30.804387122450578,42.42173434057233,31.610725801201063,560242,39.66817733367091,50
0.06572940854593576,0.2012712677987716,0.02942163411217515,0.08957320257886309,0.058315670196520925,0.05576374370906942,0.09304316160440862,0.03063627724166449,0.705852216840612,0.13383453564072256,0.267752320894487,0.2197214950715718,0.33938008616674703,0.14779315732869397,0.19130114742912677,Glendale,CA,53.25152660093146,36.78895920379085,62.1666991277217,38.708550069383655,203517,53.25152660093146,7
0.0419004748859759,0.16254423438640977,0.02882965009138884,0.09916889739384459,0.04936658771716422,0.04435321677633932,0.10622866654027092,0.030811781890495698,0.6418514877408368,0.15671650794980554,0.26802026395356016,0.2915416532638989,0.29460066778143823,0.07434224273396982,0.10049846922421794,Hawthorne,CA,26.5883368393271,27.204127740834995,17.91238430521562,27.763565868227047,135285,26.5883368393271,106
0.05031645156786352,0.17575958616586415,0.024696884983871816,0.08798881477518959,0.044067066492017117,0.04285302275247025,0.08887875488971032,0.026831909124495353,0.6569043908278963,0.13518319652312083,0.2504223023827205,0.24062140650572922,0.26961273463467433,0.10663291356538945,0.13366555747684972,Hayward,CA,29.919817259159647,22.698274109756536,37.93808257451957,25.17932112347601,206202,29.919817259159647,95
0.0842199444058374,0.3008571889952853,0.04854198870757666,0.09635889602070753,0.09275672195439731,0.09209073037999228,0.1410646819065154,0.04509530888151718,0.7434677214183496,0.17264578476727896,0.378387895521629,0.3033866459627329,0.3806732189561245,0.19377506937142178,0.21428187747344357,Hemet,CA,88.82530788196888,70.24269166757769,68.68497703874114,68.90011415153474,109922,88.82530788196888,1
0.054599999999999996,0.22318052898142984,0.03262054498029858,0.0958920634920635,0.06828539312707144,0.05739772723693121,0.11373169602376286,0.03256470588235295,0.6666392272704935,0.17862533171873324,0.28963364589571705,0.3240651902288361,0.3024930162232856,0.10663107095337268,0.11519731816187123,Hesperia,CA,42.37333463063768,38.930313480268694,28.7298618942721,40.18406683745269,120720,42.37333463063768,32
0.06552405572566077,0.1856388179768568,0.02519147350408918,0.08136245244199412,0.04782621397341415,0.04833645990212017,0.08991466715201982,0.027208737479514182,0.6938158239227428,0.11494324975253595,0.27908499748696,0.19625151316988335,0.3463922507355423,0.15589462873394574,0.18698475057702804,Huntington Beach,CA,49.59069062829478,31.22857791837409,66.87844226796733,34.80881191916348,318660,49.59069062829478,12
0.06291909063907727,0.22967584464294094,0.03307634766186498,0.08681350575363246,0.06313387671275754,0.06289009908890666,0.12328530403734854,0.03548434103727165,0.6848716141821772,0.15323510957518674,0.31553361608748015,0.3043382321032487,0.3414550573711926,0.16092129863538948,0.17392256735472078,Indio,CA,57.69504104731956,45.18694781461838,52.25686962971833,47.9817074398504,107943,57.69504104731956,4
0.048429567060535604,0.19044166500400275,0.035395950046440285,0.10489543985230267,0.054975263538032726,0.051736068446058756,0.1239877671998165,0.03517934092184079,0.6860549899064915,0.15791658088538885,0.3138568721238066,0.3155013772485738,0.313794085654944,0.09677214896589806,0.1274995010035451,Inglewood,CA,40.83579146348381,38.96411450930805,24.687196478674846,39.949179465098396,149469,40.83579146348381,42
0.045863880061095166,0.13091163359152533,0.017462216088215517,0.07492446570156967,0.03190593422381887,0.03143134983170659,0.06735905648636155,0.020768650757058624,0.6185668094101122,0.09625980635303427,0.21662978359985863,0.1670368423179049,0.2893343601777068,0.07566923765788235,0.091469957338937,Irvine,CA,14.587893505636018,7.7436827077821295,36.49208881966414,8.719680995820406,557933,14.587893505636018,121
0.05303765362284614,0.15407587664349323,0.019772463344129878,0.08180191317422415,0.03937599857778629,0.03610036089524168,0.07061194106617891,0.022507388946140038,0.6239966886897867,0.11083156846466757,0.23336637640440525,0.1995470942036248,0.30472115673878597,0.09421825577098654,0.10952544002240469,Lake Forest,CA,23.956672327021163,15.20324478990876,41.64223304508267,16.879582574270955,212433,23.956672327021163,115
0.054563890648595084,0.17258866618919144,0.024225332830768356,0.08737301255272406,0.04542488331271712,0.04345467865564581,0.0856001570090663,0.026144871199357576,0.672600176246676,0.12566319637322393,0.24610404670972058,0.2222663683962707,0.311263207404642,0.12334377020151026,0.13812927791608007,Lakewood,CA,35.39365855703645,24.680267328653667,46.98704521178314,27.21179671251833,98418,35.39365855703645,67
